,Sex,Sample ID,Season,Site,Month,Year,Ad_Atlantic_Salmon,Ad_cutthroat_trout,Ad_dolly_varden,Ad_Chinook_salmon,Ad_chum_salmon,Ad_coho_salmon,Ad_pink_salmon,Ad_sockeye_salmon,Ad_steelhead,American_Shad,Atka_Mackerel,Bathyraja_interrupta,Bay_Goby,Bering_Flounder,Big_Skate,Blackbelly_Eelpout,Buffalo_Sculpin,Butter_Sole,Cabezon,California_Market_Squid,Capelin,China_Rockfish,Dover_Sole,Dungeness_crab,English_Sole,Eulachon,Giant_Pacific_Octopus,Giant_Wrymouth,Great_Sculpin,Juv_Atlantic_salmon,Juv_Chinook_salmon,Juv_chum_salmon,Juv_coho_salmon,Juv_cutthroat_trout,Juv_dolly_varden,Juv_pink_salmon_,Juv_sockeye_salmon,Juv_steelhead,Kelp_Greenling,Lingcod,Longfin_Smelt,Longspine_Combfish,Magister_armhook_squid,Northern_Anchovy,Northern_Clingfish,Northern_Smoothtongue,Pacific_Cod,Pacific_Hake,Pacific_Halibut,Pacific_Herring,Pacific_Red_Octopus,Pacific_Sand_Lance,Pacific_Sandfish,Pacific_Staghorn_Sculpin,Pacific_Tomcod,Padded_Sculpin,Pile_Surfperch,Plainfin_Midshipman,Prickly_Sculpin,Puget_Sound_Rockfish,Red_Irish_Lord,River_Lamprey,Rock_Gunnel,Sablefish,Saddleback_Gunnel,Sand_Sole,Shiner_Surfperch,Snake_Prickleback,Speckled_Sanddab,Spiny_Dogfish,Spotted_Ratfish,Starry_Flounder,Striped_Surfperch,Surf_Smelt,Tadpole_Sculpin,Threespine_Stickleback,Walleye_Pollock,Whitebait_Smelt,Whitespotted_Greenling,Wolf_Eel,Unnamed: 86,Batrachoidiformes,Cephalopoda,Chimaeriformes,Clupeiformes,Crustacea,Gadiformes,Gasterosteiformes,Gobiesociformes,Osmeriformes,Perciformes,Petromyzontiformes,Pleuronectiformes,Rajiformes,Salmoniformes,Scorpaeniformes,Squaliformes
Northern_Clingfish,0.08310236037144325,13.245600620147401,0.7924454461669893,0.5027459920943371,0.8990624577877233,0.4685380636485619,0.06895926798148788,0.44143798001924606,0.45614473327997607,0.08609460341459729,0.2470399403883642,0.7330470459848742,0.5583629502831227,0.16527273821520883,0.40283297497099013,0.9247465314137256,0.6082539806068367,0.2397916171392821,0.4251468324900666,0.21106434781000694,0.1369615275277305,0.9443593098276009,0.206527369992211,0.31717074765680797,0.04122751978600392,0.5998828608382464,0.686983408470045,0.9314241639985644,0.6216491195786792,0.24012840558065984,0.22559146214816506,0.19675155930183608,0.4616760778253529,0.3221954645547461,0.9145171371311352,0.5808345727808651,0.6348081895106366,0.9327611789849315,0.5217662465548613,0.8596922885003662,0.5953620605978316,0.5633833710062625,0.09393025237476083,0.016897860619249583,0.5501630916362342,0.057366048753248244,0.03580508158775686,0.4528113225140826,0.2729392345825802,0.3378684237144237,0.0,0.43308624543253416,0.9363975054305342,0.22809932777251607,0.8325148858117514,0.621780436094428,0.9115413512645798,0.5012804510185721,0.9548274298815588,0.20467956011395427,0.02304101301781325,0.3041865338412697,0.10162034709285561,0.03657009337447281,0.55780288885564,0.20777113614071963,0.6918799568506945,0.3691095673924166,0.957457667903382,0.817179375632923,0.9707369783510846,0.6357361161235806,0.2764609304576905,0.590524627703895,0.18069453471850494,0.39990910990216244,0.7387522282233404,0.9541256371562798,0.30161076819817756,0.49134850146720566,0.6587776415429978,0.4995230893518531,0.23788198099843194,0.26636129756393434,0.4712247769507616,0.897450337905051,0.19050645390207954,0.2969184176531613,0.8436070704193066,0.3364034132978281,0.14053082359613034,0.8430396111383338,0.2835239407889958,0.5504397611943384,0.08373663135346987,0.05125662271246878,0.6851348817578806,0.9975658664362768,0.24004414301954402,0.9789075851963396,0.9355512441312349,0.2931930208290916,0.40239445064533785
Northern_Smoothtongue,0.8624112413916631,13.572990425672161,0.22939929826840055,0.49786571942957636,0.03836951001934552,0.4387541018759801,0.2721279070951157,0.01893079458640312,0.31878951730392135,0.7178253746920447,0.1397731118397868,0.7023328641391745,0.604789404049014,0.9801026344548855,0.1584134780577836,0.8184469301840703,0.783363722924534,0.7946755250174355,0.5556461635217103,0.38177283580647126,0.28932416569801145,0.006633192464251758,0.5500377801926615,0.6338014537388705,0.9229258383454114,0.11844629496349324,0.24432784489126458,0.11869758198270552,0.08632509557779644,0.9869834409841299,0.2862808184377116,0.7497527779296956,0.103259462979577,0.872176377041778,0.49067640157950043,0.7972518993442943,0.7466304892166704,0.676533065940967,0.5491413880214097,0.9543412884591577,0.9947114400660308,0.4977264176667151,0.5286600333045443,0.14607323776140158,0.44130455496050336,0.8592256084527996,0.9438630931660981,0.642868346847712,0.8394843804820913,0.6881532453094736,0.43308624543253416,0.0,0.4082747442296931,0.13774978633995194,0.9695048568094048,0.519031712034563,0.2865816930105789,0.5180615185037937,0.4300436538453447,0.9356550785567888,0.32030802899152544,0.8886757401066563,0.8804411907017815,0.2787776151639668,0.38390451739564635,0.9266370634186495,0.07090967862811248,0.07343990677567225,0.8097478902419382,0.12082473456776555,0.817474329312367,0.2859599385110807,0.8492317452152804,0.998590225475273,0.64570191421729,0.1928694050654457,0.6640050142527677,0.6682438672978661,0.22728483282641299,0.5203708360201922,0.911506879536564,0.896568083028452,0.7652887476418866,0.03575487614235329,0.23030678509689806,0.3999202960687891,0.8414112079060544,0.4328874813118936,0.3450392561381591,0.3933170579804782,0.1715522268640427,0.36601160466907656,0.8766276448885669,0.17033385934349166,0.026133455046098986,0.9248847668599095,0.66713198133207,0.2241195741213795,0.8456064331592437,0.7851544817589463,0.2364622931444068,0.3588868920429624,0.2753535879428235
Pacific_Cod,0.04208178409481467,13.766886997616943,0.8999406224708973,0.6013274394224838,0.41493412631152526,0.535996657487353,0.747369439771453,0.12442571785995837,0.18395893968458088,0.5891397925573019,0.04438148481871218,0.9811116826211312,0.6343829136422368,0.46352380222786305,0.8617547473848799,0.48737054704480154,0.0905382522003556,0.7672665850909834,0.6588122451313129,0.9421733553097495,0.8908647443859868,0.5045922258410431,0.7112071237568665,0.013714805107476913,0.9365087646369318,0.935897049151308,0.3146270744670253,0.4553709846536552,0.3706599533484415,0.8194001788376949,0.19390272257343322,0.4317091795650245,0.910452738782418,0.4763050809788395,0.9135826639275139,0.33027365076136306,0.6166872402850837,0.652117301936318,0.9988037575802602,0.2686363582649367,0.22365651546501641,0.9312960522786985,0.1415053722276255,0.29883912312304484,0.7388753875499797,0.9501377380394307,0.47902021762932,0.24054120624876463,0.2981926755014386,0.07271976633903332,0.9363975054305342,0.4082747442296931,0.0,0.6386005259512167,0.9823629197000514,0.9163868876276097,0.7076974778571298,0.8653770202753415,0.2056478406298381,0.09648108765412233,0.1976721258070704,0.41128773783666084,0.07861536755618093,0.38794669183991437,0.4024443233516638,0.814811050449979,0.40980781433236657,0.8368062271580556,0.6041736349994773,0.5677733791145224,0.9832245207498503,0.6005398819403669,0.5605221684604547,0.5409977538651171,0.4262209634711821,0.21090512375790527,0.11001888445760477,0.9463053382788387,0.07531853221053852,0.5829374262457101,0.05966816543512299,0.04592231557116733,0.5431650559955191,0.7741813299439277,0.9455377336016387,0.30836528333106183,0.9873238596189242,0.4077843233601013,0.3916456186671221,0.8690719073979005,0.11892130239074505,0.8898628389574111,0.6290464541222712,0.48013629106659583,0.6590163985927001,0.25865582070574666,0.0730673306651497,0.5647985910102552,0.020825310585346535,0.2742535394674287,0.8688642447533509,0.019686918310130475,0.8198110409934694
Pacific_Hake,0.13137667798817798,13.716615860309023,0.12575714614718603,0.5392400863236418,0.9310389321259313,0.020348243492676055,0.7711549784108587,0.22412416170807647,0.09758900387302638,0.97507272374313,0.5996897482632747,0.25808838281750845,0.2642432508954259,0.6276523779188211,0.023603750007112123,0.7624610232428058,0.47629618292039577,0.28944666603152247,0.1857531037614616,0.009831102973765327,0.7081540317591067,0.2666503879918549,0.9045827346819997,0.6347008573970312,0.7244946383032034,0.27537002024220225,0.5210639505892413,0.1895799369371045,0.4914769243650088,0.6656764769878445,0.5301473625031822,0.8095736544805356,0.06950501027121458,0.948229212209154,0.37728891220691374,0.20577960479750157,0.7550667942453227,0.5234570166779976,0.7538513728914727,0.8020615036309902,0.17864380931952717,0.3618408938598999,0.16827996898307973,0.2062294437749994,0.8610514967988869,0.9476370080842565,0.5897738283291928,0.9052801062965037,0.5838365570847501,0.6995642397669383,0.22809932777251607,0.13774978633995194,0.6386005259512167,0.0,0.11450219400117234,0.8060062578437929,0.8201806316371704,0.7864086667102463,0.7878750608067648,0.6210019977410922,0.7142497754326119,0.5214819738936795,0.33827958954965254,0.6748892159875758,0.5142719324432519,0.74295304097564,0.22870454262443818,0.8958396127251851,0.0522179715805301,0.3469731900922516,0.4447227957424632,0.5460641472473535,0.19519857723925116,0.14233049160088396,0.5372980836761849,0.8933458989969822,0.753724525204116,0.5575990938254882,0.8158903583880085,0.768753721519906,0.7527213366679218,0.9000282521779657,0.7232697948784959,0.40105885501739547,0.9587970246067478,0.4785219852530951,0.42422580770758267,0.4838105006343112,0.5798268441345943,0.9385802265264822,0.19611818349771015,0.051059322880512625,0.19402503466243104,0.016368982105417706,0.9146691338473352,0.2255775106545349,0.49270642282532107,0.8821926829098697,0.34352458992208545,0.6611051127688384,0.6104125768263591,0.14435468832475928,0.11367910836701078
Pacific_Halibut,0.6092657344448772,13.725043210857468,0.5221363633071348,0.5788009637982016,0.4111673936576159,0.2827407107202623,0.3403212474688402,0.5281732908631417,0.17882817810579288,0.713832842358348,0.01569342376598981,0.4250715241629449,0.4667331072312363,0.525690996924047,0.4654967088760963,0.690288206668617,0.020765375433485556,0.8322338448782706,0.7370855800737102,0.6979576856664576,0.19272988457390172,0.43196379620684844,0.2490896411974235,0.2991651913389056,0.22610876749369413,0.07401674744953124,0.3915525822192616,0.5976027822083816,0.22518087147538657,0.38771069450768225,0.16288301118014015,0.015934708117526508,0.3241616763375994,0.3179113528880405,0.7625785245454021,0.804317793181308,0.9902740482415567,0.03379829187994754,0.006319293754558197,0.17040924699489657,0.12319549901661575,0.32917734896022044,0.3870782997033153,0.18171762363894461,0.9285123766139557,0.7031213081773661,0.0913401665281608,0.37059195108171106,0.8923088762902925,0.22388841914311608,0.8325148858117514,0.9695048568094048,0.9823629197000514,0.11450219400117234,0.0,0.4162758712688448,0.09773222094784417,0.7822670574242033,0.3246486560557662,0.29283229621065365,0.49688921554167353,0.8641657384542847,0.28886527800096984,0.46586473219079816,0.9527724801395248,0.3107962045891176,0.12802840522056202,0.050906226170239766,0.13271587889500747,0.26710465383632676,0.6247145751385567,0.6239084035628628,0.08621753724159031,0.40344378003006753,0.08262343281059259,0.46413531026952914,0.5911410883883026,0.07691194514913757,0.8271644736027957,0.49917722443039214,0.37667030434647253,0.18175178331846875,0.11097297127357897,0.21123941953413738,0.5240668376435516,0.06739309142073757,0.8238080204685201,0.5932793518182697,0.21721223423407388,0.6435762981573017,0.8186039143093385,0.21081152937884795,0.9586282048705187,0.7728218724644849,0.6446404356282389,0.6289285674204744,0.39510801119296024,0.13926150976223683,0.9029167751162083,0.4743090087665546,0.5292285039114067,0.6994162926453927,0.7160191352551554
Pacific_Herring,0.565808956134453,13.436227681777904,0.18076471039743125,0.024725058994383597,0.8989820605730099,0.8450022155276128,0.7145315008193478,0.3606872389509428,0.4114390692630754,0.8443741118527646,0.20214381432096407,0.8529763470781001,0.5445551761932156,0.529128263719978,0.4928247740075502,0.8876944510389806,0.9964735407190755,0.8804479730531248,0.9920338161169896,0.374505266700071,0.11572821108352682,0.8928533312172295,0.058444252022168075,0.6418604007128806,0.6392574094148747,0.516744210784121,0.10086828449487373,0.6063768193030753,0.6088888048662044,0.7034553446825829,0.5043297655264866,0.23955425429113975,0.3194145826751059,0.13241030188383196,0.2744194515910815,0.7605747553622526,0.8626930788650368,0.21168279540096313,0.46392379865105415,0.8126119033806564,0.2451340536975729,0.2553456238495856,0.96204650236591,0.22744090669390793,0.15504518335963013,0.5656641309766656,0.16844767137108274,0.5712110693357454,0.33646770639256907,0.04957943739912041,0.621780436094428,0.519031712034563,0.9163868876276097,0.8060062578437929,0.4162758712688448,0.0,0.4369751931392416,0.5467183134918624,0.4359381159973147,0.11949111338401153,0.3917460560969134,0.476245478612482,0.22544343885780627,0.5629718495342527,0.6525615564908094,0.06380787217819539,0.42441727870086354,0.44768857448368626,0.8556637439932191,0.16459288591726007,0.5551395022983944,0.8119172197552605,0.41245398089188234,0.1487498535293117,0.0688479711186627,0.41209009380230566,0.6568674479036619,0.770175723454987,0.018066185256166545,0.7003105978333315,0.658285248715418,0.9939114160437358,0.9254406764213868,0.9097719337443021,0.5945645120649591,0.6226976467310477,0.32111206824034433,0.8916627578871104,0.5747359936727262,0.5151872658880309,0.28707820259064054,0.06322602563107593,0.16742057161508095,0.5283538283769821,0.31816885520214766,0.5139745338850312,0.4647687800717796,0.22293615677555645,0.9794296291660777,0.8906225359933444,0.21991369915365655,0.9261818250964995,0.43627695342089035
Pacific_Red_Octopus,0.6610983763479066,14.031294738641662,0.27174530361019167,0.3361585443224464,0.6985819479664765,0.8456299469449682,0.6212616871915153,0.26513432068642984,0.40540457149709586,0.889384061976621,0.9483314342039926,0.7765808685988229,0.625056437518646,0.7569861649557448,0.35418031273160266,0.0833551040996714,0.8096037610403544,0.66923591487274,0.0008465832309778598,0.8924120957951821,0.5387541868439877,0.132632516888183,0.5322850185756051,0.6425599577129009,0.925641178286234,0.12146791840008198,0.6859248024937324,0.9606190109397826,0.36014748683463893,0.8342244525262628,0.894721681954221,0.9051427249945125,0.17059117047926897,0.009857532627464471,0.38235590854593804,0.6806280492713589,0.9540369575217961,0.8899273648826032,0.6331608197417957,0.17904567835654128,0.5258495877224221,0.04555733632301118,0.23529603284911504,0.7037831167055253,0.7140583086539161,0.6599337092508893,0.7728418505264608,0.12753910828912018,0.1151710025027981,0.8392950240127669,0.9115413512645798,0.2865816930105789,0.7076974778571298,0.8201806316371704,0.09773222094784417,0.4369751931392416,0.0,0.9474185987147907,0.2561637591266661,0.3401797898531189,0.8321501416009597,0.10959762051461808,0.6345470552717548,0.7111319121304202,0.0641817154658404,0.8715190970234187,0.5335437213074898,0.8815531633086807,0.2388528132248413,0.5510802915173707,0.4195064755648007,0.946868088191697,0.5368529223737467,0.399007333023348,0.29289403160979754,0.5507756093231657,0.6322336739668942,0.06273915443383882,0.055421964779543975,0.10103310039349622,0.2579696937509812,0.5868777924744298,0.6871304935307956,0.6479040168860992,0.779529208054238,0.9745466867441999,0.3363253903139848,0.7622104084029405,0.7330598963349316,0.21741783243877688,0.6682993978185917,0.6049361127348956,0.040802433184807696,0.5742937211444797,0.0056611589558914766,0.8731849305533448,0.05736957641057261,0.6305531535083243,0.9163921287935228,0.5491727700632627,0.47372025243132754,0.7920514569137859,0.8971380565195047
Pacific_Sand_Lance,0.10407176388270134,13.38389710079851,0.4463788038404075,0.46178453963333854,0.5675696993543751,0.9938820149291352,0.9998942248708272,0.16028040744916405,0.8435903141003562,0.11244525495769475,0.5537735819940042,0.6129330126902691,0.3313871882520667,0.7638718671490421,0.8500135205249657,0.4069815794595264,0.297993851598472,0.9969935297366738,0.9384978187526726,0.809467645288064,0.42836606578333225,0.14298854721651988,0.40518780938874177,0.2816805095990821,0.5715634111132418,0.38009962727209123,0.5038075848164303,0.2148871719103036,0.27366276035493653,0.8600012562892814,0.2420677577257515,0.3581248753666524,0.22636561492113516,0.3083119412366342,0.5630741983816397,0.910604002800413,0.48149259995507854,0.8621382812704522,0.6625289664078794,0.3558921951187912,0.8209446727740615,0.37078168790736665,0.22587413973912052,0.23245098576530232,0.251971924080029,0.9708583798894682,0.8159154380255416,0.1553970728316203,0.37854153578378935,0.4210400267118033,0.5012804510185721,0.5180615185037937,0.8653770202753415,0.7864086667102463,0.7822670574242033,0.5467183134918624,0.9474185987147907,0.0,0.17652789242498823,0.003499400268529018,0.09088314131060271,0.05720786361393215,0.38227346555603625,0.37114181945725744,0.905492289187661,0.02762131435273618,0.8775659807425873,0.42378942915937223,0.9038945493953782,0.7454263678253108,0.3202957291009807,0.7399760868972896,0.983378047632886,0.6342791381872921,0.06661440682503716,0.12115960480551635,0.05997207763340462,0.6339249730932529,0.14845908419815335,0.055583959864768606,0.229011735622903,0.5603867181639633,0.5737496621740633,0.12126807159263298,0.733717542299439,0.9774915775140446,0.393798475264417,0.6278432781081585,0.011619244790444294,0.9138678245817706,0.2086590286539055,0.9045712633700117,0.8638273383976672,0.24426651525911913,0.3632114649047403,0.2970865929720068,0.6531508708667983,0.85939755146854,0.24472470852947525,0.30459713613428663,0.08855943319546034,0.8278793535140957,0.22347727254021343
Pacific_Sandfish,0.10637590005444142,13.534784231248542,0.48519516714114796,0.4792800233457295,0.711124386510251,0.9608516266702295,0.7689328764153462,0.6422309689344088,0.21432028951367588,0.841269578437432,0.9752368406111156,0.21471495404632024,0.9010902111885426,0.581932794986968,0.7535722683659732,0.48388294727105985,0.5305119367638262,0.8000007255261227,0.6141035063437509,0.3559166674643527,0.8125266028580048,0.5400232650499208,0.8309099008295819,0.5736944606562816,0.16602367585589595,0.24652783920142674,0.8097443141627586,0.14672169744441643,0.5628115607209323,0.5053938103582396,0.28226268755322836,0.9948501997759173,0.8408316246273075,0.42766955889778957,0.3309791163022875,0.6698992081041202,0.4966715774589179,0.5219616181132295,0.38721429751646264,0.11786600243428635,0.8619060569259523,0.8661681724459228,0.31722358701996867,0.12241415583522253,0.28419223893805223,0.505192401253251,0.9451684507054982,0.5299994821204508,0.6221661163098454,0.2540114366907231,0.9548274298815588,0.4300436538453447,0.2056478406298381,0.7878750608067648,0.3246486560557662,0.4359381159973147,0.2561637591266661,0.17652789242498823,0.0,0.4275622869850668,0.7537757349229056,0.4847087269903456,0.07309578544261597,0.9639888009487194,0.24602091577172303,0.594176265042586,0.4529303416810415,0.6890640622347903,0.3577597997170545,0.6001907616748073,0.4282907884241842,0.7881313015808604,0.2453140883528956,0.18218817862013248,0.9583688430401598,0.13155232888800994,0.09947411460967037,0.04204267605081613,0.7764098965748425,0.20121939929253652,0.14814662000107248,0.14031962902721007,0.11839421195232436,0.29850321184574513,0.8316127528271464,0.7443113421175545,0.9325764995573519,0.7018593872014977,0.8383217958714972,0.8047469009509451,0.8922607848517131,0.8457138957093652,0.7787355831286785,0.5563834862495887,0.20362193496279468,0.9166011349349878,0.7178931054914867,0.9790659800504526,0.3780405464959634,0.6194429821714287,0.7196810157185969,0.6789047251720606,0.30023400290815394
Pacific_Staghorn_Sculpin,0.46230253477194905,13.444476863439673,0.4564393860614744,0.7093692306758489,0.33738541821735546,0.3478091160055402,0.12621703976082743,0.10688812387752511,0.5443874389332255,0.0343948939174733,0.12410719496844891,0.929509694413797,0.28272308141881464,0.442284505252188,0.24562673696840276,0.4776220928847744,0.20632072837113635,0.7195481135018661,0.051204929631634255,0.6355662027096772,0.23846373570720159,0.9047070531803765,0.9307969389588859,0.5806017319526715,0.10892850591189307,0.7660480004447009,0.29725304784468987,0.02573444047560991,0.9941849927105029,0.7838288325653222,0.4060345687281046,0.3090036549394365,0.4352915511951343,0.44593430650781574,0.9066918041613291,0.5524745601895262,0.8384979947184069,0.16172024509201943,0.3449894067508442,0.06943501719430256,0.2848105618815632,0.85827062122301,0.5655220373002054,0.8359779266199268,0.35546169991015764,0.3451889500887546,0.32024347897128913,0.46533645975794147,0.7325916188241356,0.5280195174434862,0.20467956011395427,0.9356550785567888,0.09648108765412233,0.6210019977410922,0.29283229621065365,0.11949111338401153,0.3401797898531189,0.003499400268529018,0.4275622869850668,0.0,0.9829338916707346,0.9970275444697044,0.7731884430357171,0.30247053563085724,0.580407078592101,0.024293805503789234,0.6230584352179673,0.6658739973481181,0.025606859893993028,0.7402977859683326,0.34615122576532764,0.8607639164232513,0.03386708017444984,0.5198225418055882,0.3641485985125318,0.2156661279536859,0.6302245305593136,0.6280186506603079,0.5160703288197475,0.8083942544108741,0.1550328254723825,0.16927463114808405,0.44711159403398526,0.05145107302289731,0.17687132288529228,0.6233852462295529,0.7740609568761273,0.5928088575982378,0.2415990019298978,0.7940468939088315,0.09493015355066214,0.0937803128097735,0.3204460649641866,0.916264706857382,0.5630469681283881,0.8148184660941471,0.4283067050227308,0.6445530681588614,0.048323650151794295,0.03218401784417635,0.25514265630740096,0.3082300454518587,0.32323527125122375
Pacific_Tomcod,0.7637077026048522,13.72818288378334,0.751843085111993,0.07383124894825677,0.1614724263612929,0.929159674435189,0.24139228004226976,0.526102703529045,0.7916407070133313,0.40576586697783734,0.9126001766101037,0.7135314295900685,0.8994731313224333,0.928642110266501,0.46525547394787414,0.3034091589049003,0.15617828397527522,0.6853061496378461,0.26120921334802083,0.04945254396001264,0.3632213374560531,0.6641845730033843,0.9691337185539793,0.06251043643881193,0.9313110174643218,0.25177589163220615,0.7532186696764986,0.006727617111754625,0.21885620689777874,0.07858399772956004,0.30202864310724786,0.2583621688379907,0.39086354980709803,0.2734717667494705,0.32684884185159857,0.4642407861438843,0.17116010525996128,0.31299403057740083,0.9154627338061531,0.8991024060647901,0.08156784279864548,0.4939816820472731,0.32617465832371084,0.5072268747043238,0.365580990566165,0.17246257128445774,0.791138471453013,0.8807428293945202,0.7363674984299641,0.69591481921465,0.02304101301781325,0.32030802899152544,0.1976721258070704,0.7142497754326119,0.49688921554167353,0.3917460560969134,0.8321501416009597,0.09088314131060271,0.7537757349229056,0.9829338916707346,0.0,0.7493407086425639,0.9365030238318599,0.854205462079776,0.0013395856382616422,0.5406107975476141,0.04014959579256505,0.9299805754134495,0.1477034174597105,0.3332143880839692,0.36233249441249626,0.8390531784531531,0.6062177861800145,0.8726316073703564,0.709357853190227,0.03936921118986392,0.6725821182656357,0.34082696474186713,0.8068787427802869,0.5546013326891766,0.11885098678817152,0.22540607798820422,0.12481606837487869,0.5977741964121749,0.24511529779350405,0.1911280611620889,0.2701368047304932,0.12482437015184167,0.3578033438263748,0.9034648876598391,0.012293133469710615,0.7936064666988086,0.12923269549835714,0.6312812021119288,0.9369420351341601,0.8647401868350287,0.040407230304058905,0.8081154267388213,0.36825590682605913,0.4766340401562117,0.7556527097965807,0.10898092823087313,0.32394015263573883
Padded_Sculpin,0.9389119010753436,13.945332584285124,0.7658586008503759,0.23192355868940095,0.12175602917451356,0.760038681472245,0.791809139515931,0.0694067853084912,0.735794011536045,0.03359943836571666,0.3398593512217636,0.397645686556922,0.41391394253788083,0.4052776836773778,0.9019872762838338,0.18198711540040402,0.6736851360634141,0.16964589302345234,0.9894533124805104,0.003082793013594043,0.6911565678047085,0.7965472902938071,0.67647540665071,0.10668746706664423,0.9812040291287001,0.5688273268016495,0.05948827216016994,0.706171574265108,0.5366493097059052,0.6457843797118796,0.05072619812659651,0.5939886079861671,0.9279204073805096,0.7942425819957782,0.8719636853904441,0.8661946932824561,0.19092440704986946,0.8128474897528926,0.9039967736171551,0.6050691918588107,0.3416892436850858,0.3283823742223093,0.8046825306188806,0.6583056662798434,0.739814966216265,0.9565834046065239,0.6012623719633522,0.7150237202644442,0.5856489821519943,0.9389971281988607,0.3041865338412697,0.8886757401066563,0.41128773783666084,0.5214819738936795,0.8641657384542847,0.476245478612482,0.10959762051461808,0.05720786361393215,0.4847087269903456,0.9970275444697044,0.7493407086425639,0.0,0.10655921392893186,0.17146001871531946,0.21073988808850352,0.8585435867959224,0.5723266105384699,0.07002018204962168,0.6387889251416786,0.9353916129559676,0.6581909036641174,0.887519613369486,0.8573581488092684,0.039031448560644444,0.10511987418931235,0.7171881900992427,0.7360140414296076,0.9680407430496863,0.8152725134817891,0.841617562608935,0.5917060323263831,0.5490387529037435,0.8036860895119331,0.5242710590116901,0.7977357951551719,0.14813439837164744,0.5117045366866083,0.2417127708598933,0.27488922390360426,0.8798922558702309,0.4292607298746056,0.5100113217878657,0.9836074598009026,0.35831758656744983,0.40164564128880453,0.934920029238695,0.39837200265586614,0.26339439408562615,0.5461822391253918,0.2701600595853273,0.0637178815038445,0.3228093663601814,0.8035706963140429
Pile_Surfperch,0.5653549933768567,13.571194583508957,0.3537985885289918,0.08396312473917422,0.9883012666547842,0.42520391141024105,0.5278149930090433,0.1965816089047031,0.3810309205731838,0.019978738916445526,0.42454388176552815,0.2634488493914904,0.6845999102697421,0.8841953092435957,0.7393753993871972,0.17329771171297714,0.4060981586465965,0.8027141862634455,0.8881574879158513,0.6285454735937827,0.7583900655075009,0.23735905927580114,0.2823308516968618,0.3398417127311044,0.3381393224975777,0.42253896478694375,0.5968705754737964,0.2399197453810663,0.41716493459475534,0.5708367665346219,0.8452400681184394,0.19163140083871788,0.2854402269291477,0.02693154652295937,0.7575266598985194,0.38609224922632956,0.44343858014683346,0.7930704276575145,0.016169943385438756,0.02051272102078283,0.7962392875933525,0.6250009433532769,0.8457653632505306,0.186776900552176,0.05102749780974003,0.5252029106764085,0.1562156572839022,0.03621470858900577,0.9272495253697242,0.4096342878683332,0.10162034709285561,0.8804411907017815,0.07861536755618093,0.33827958954965254,0.28886527800096984,0.22544343885780627,0.6345470552717548,0.38227346555603625,0.07309578544261597,0.7731884430357171,0.9365030238318599,0.10655921392893186,0.0,0.9044650589945984,0.38735186780015884,0.8861625075510015,0.5013380383640962,0.8249171833705395,0.44759635311349244,0.19262676296112702,0.883957345669038,0.34684943215140707,0.09621580430625742,0.03632385034461416,0.19121490873033153,0.5965400203878841,0.5676840118235592,0.2507503949109037,0.9195748024263236,0.8524267739244343,0.028146292947016538,0.9753535314373468,0.887672522012661,0.17032326836558698,0.6052195156403486,0.7512577862305239,0.2623335368194397,0.3655823137584505,0.3214190507174466,0.1137211497275109,0.18590958403603663,0.2572552935798429,0.2780489279952931,0.9977182381073387,0.5342294549920996,0.7306646105545592,0.7732388185745737,0.4402043537693947,0.8980260059476732,0.0002006836872811002,0.12782544988401845,0.9768985271986762,0.48274483472355156
Plainfin_Midshipman,0.7431264377218504,13.457062607285305,0.6864619422725099,0.6493825503030571,0.7252087943040351,0.8165422016866983,0.14182779873126528,0.8142808351536255,0.07595677775381371,0.596934586268457,0.7589433200893038,0.8622085186938849,0.6238427474347052,0.6798127527474287,0.4431988145447071,0.36611017947747904,0.4196088340743318,0.28617530518976897,0.04611773236989314,0.3976383388986521,0.9089005946184531,0.697392081211567,0.4746317383376384,0.733081627676753,0.12566259631098797,0.20266740553085394,0.04187245836062614,0.5079403249242717,0.8043151843288385,0.6568879291823707,0.2351471986394975,0.4236465206198643,0.04974686974967779,0.4729094477218637,0.02480710370793271,0.40385066152042437,0.33745637942861306,0.9100149738747536,0.21956858662162304,0.03490690498248694,0.5230129227483555,0.9034249945839543,0.9900008359701845,0.45522142623795436,0.343029740620291,0.7171653033410003,0.6112960744171622,0.46159050700757676,0.914533290691192,0.913326224475635,0.03657009337447281,0.2787776151639668,0.38794669183991437,0.6748892159875758,0.46586473219079816,0.5629718495342527,0.7111319121304202,0.37114181945725744,0.9639888009487194,0.30247053563085724,0.854205462079776,0.17146001871531946,0.9044650589945984,0.0,0.48497373722782144,0.9102606510647042,0.9605764854381934,0.5655697939688001,0.13126839645311394,0.7800359595134686,0.6706486822320987,0.012302463104749806,0.02868047098626403,0.27636613814452526,0.30893540211141235,0.10088645048216538,0.3139725006060008,0.8101754554610114,0.4944169897670988,0.36383599930048505,0.5520309322631877,0.8257450651357384,0.16813321394191116,0.9460654752005095,0.12666493469856022,0.8854957901523307,0.32496280095724217,0.9462139527326455,0.6897924175578565,0.7679103206443544,0.6289441349443524,0.6319874343464298,0.9966451481916182,0.1894545161438591,0.6996971851366903,0.25759274632557494,0.7213501177249098,0.5218593929022688,0.549068725711007,0.4970150159989941,0.761317145361134,0.15829875542476168,0.8913767206292367
